symbol,action,add_shares,price_run,rationale,prev_shares,target_shares,mu_mean_q,mu_sd_q,run_name,run_ts,target_value_usd,target_weight
SHOP,Keep,0,140.25,"PE_ttm 60.0 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.2% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 37.32%; RSI14: 78.3; MACD hist: 0.757; mean=0.21, 30d imbalance=0.00 (pos=0, neg=0); implied=3.11%, rating balance=0.60 (SB=7,B=25,H=19,S=1,SS=0); regime=Mixed, beta_1y=2.12 -> score=-0.45",0,0,0.007675932735658586,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
SLB,Keep,0,35.52,"PE_ttm 10.6 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.2% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 1.25%; RSI14: 32.6; MACD hist: -0.239; mean=0.20, 30d imbalance=0.00 (pos=0, neg=0); implied=37.29%, rating balance=0.90 (SB=8,B=18,H=3,S=0,SS=0); regime=Mixed, beta_1y=1.10 -> score=-0.04",0,0,0.08246184863436135,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
SLGN,Keep,0,42.5,"PE_ttm 10.8 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: -22.21%; RSI14: 18.8; MACD hist: -0.019; mean=0.20, 30d imbalance=0.00 (pos=0, neg=0); implied=39.82%, rating balance=0.91 (SB=2,B=8,H=1,S=0,SS=0); regime=Mixed, beta_1y=0.69 -> score=0.12",0,0,0.08740080650974003,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
SLP,Keep,0,14.89,"ROA 0.0% vs med 0.0%; ROE -0.4% vs med 0.1%; Revenue TTM positive; Trend: neutral; 3M momentum: -12.31%; RSI14: 56.8; MACD hist: 0.147; mean=0.15, 30d imbalance=0.00 (pos=0, neg=0); implied=68.53%, rating balance=0.67 (SB=0,B=4,H=2,S=0,SS=0); regime=Mixed, beta_1y=0.76 -> score=0.09",0,0,0.13938120802850906,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
SLVM,Keep,0,43.06,"PE_ttm 8.0 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.2% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: -15.67%; RSI14: 41.0; MACD hist: 0.051; mean=0.21, 30d imbalance=0.00 (pos=0, neg=0); implied=24.70%, rating balance=0.00 (SB=0,B=1,H=1,S=0,SS=1); regime=Mixed, beta_1y=1.11 -> score=-0.05",0,0,0.056731937252417985,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
SMCI,Keep,0,45.82,"PE_ttm 22.7 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.2% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 9.41%; RSI14: 80.5; MACD hist: 0.733; mean=0.19, 30d imbalance=0.00 (pos=0, neg=0); implied=6.29%, rating balance=0.16 (SB=3,B=3,H=10,S=2,SS=1); regime=Mixed, beta_1y=2.07 -> score=-0.43",0,0,0.015376697795613792,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
SMP,Keep,0,41.12,"PE_ttm 10.3 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 30.02%; RSI14: 49.7; MACD hist: -0.273; mean=0.22, 30d imbalance=0.00 (pos=0, neg=0); implied=17.56%, rating balance=1.00 (SB=0,B=3,H=0,S=0,SS=0); regime=Mixed, beta_1y=0.84 -> score=0.06",0,0,0.041271463045654544,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
SNDX,Keep,0,15.68,"ROA -0.4% vs med 0.0%; ROE -1.1% vs med 0.1%; Revenue TTM positive; Trend: bullish; 3M momentum: 61.50%; RSI14: 40.6; MACD hist: -0.336; mean=0.15, 30d imbalance=0.00 (pos=0, neg=0); implied=151.85%, rating balance=1.00 (SB=2,B=10,H=0,S=0,SS=0); regime=Mixed, beta_1y=1.20 -> score=-0.08",0,0,0.25,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
SNPS,Keep,0,487.76,"PE_ttm 36.3 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 7.48%; RSI14: 40.6; MACD hist: -1.923; mean=0.14, 30d imbalance=0.00 (pos=0, neg=0); implied=10.57%, rating balance=0.91 (SB=4,B=16,H=2,S=0,SS=0); regime=Mixed, beta_1y=1.38 -> score=-0.15",0,0,0.025431820081122103,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
SSTK,Keep,0,21.05,"PE_ttm 5.0 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 11.76%; RSI14: 55.7; MACD hist: 0.036; mean=0.19, 30d imbalance=0.00 (pos=0, neg=0); implied=27.63%, rating balance=0.25 (SB=1,B=0,H=3,S=0,SS=0); regime=Mixed, beta_1y=1.27 -> score=-0.11",0,0,0.06289037551380705,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
STZ,Keep,0,132.49,"PE_ttm 9.8 vs med 16.5; ROA 0.1% vs med 0.0%; ROE -0.0% vs med 0.1%; Revenue TTM positive; Trend: bearish; 3M momentum: -18.85%; RSI14: 13.2; MACD hist: -0.835; mean=0.13, 30d imbalance=0.00 (pos=0, neg=0); implied=35.32%, rating balance=0.60 (SB=3,B=13,H=8,S=0,SS=1); regime=Mixed, beta_1y=0.45 -> score=0.22",0,0,0.07854286463478588,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
TBLA,Keep,0,3.51,"PE_ttm 15.8 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.0% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: -2.72%; RSI14: 74.5; MACD hist: 0.021; Empty news feed; implied=19.05%, rating balance=0.67 (SB=1,B=3,H=2,S=0,SS=0); regime=Mixed, beta_1y=0.98 -> score=0.01",0,0,0.04455227307203824,0.15,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
TCOM,Keep,0,75.92,"PE_ttm 3.0 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 32.14%; RSI14: 76.2; MACD hist: 0.289; mean=0.31, 30d imbalance=0.00 (pos=0, neg=0); implied=7.03%, rating balance=0.94 (SB=5,B=24,H=2,S=0,SS=0); regime=Mixed, beta_1y=0.73 -> score=0.11",0,0,0.017127529148562415,0.15,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
TEAD,New,591,1.69,"ROA 0.0% vs med 0.0%; ROE -0.2% vs med 0.1%; Revenue TTM positive; Trend: bearish; 3M momentum: -28.63%; RSI14: 53.9; MACD hist: 0.035; mean=0.27, 30d imbalance=0.00 (pos=0, neg=0); implied=75.58%, rating balance=0.40 (SB=2,B=0,H=3,S=0,SS=0); regime=Mixed, beta_1y=1.46 -> score=-0.18",0,591,0.15111741420444003,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,998.79,0.013665708360903096
TNC,Keep,0,80.57,"PE_ttm 14.8 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 5.61%; RSI14: 50.9; MACD hist: -0.131; mean=0.27, 30d imbalance=0.00 (pos=0, neg=0); implied=37.09%, rating balance=1.00 (SB=0,B=2,H=0,S=0,SS=0); regime=Mixed, beta_1y=0.85 -> score=0.06",0,0,0.08205593108514342,0.03752829538792411,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
TRVG,Keep,0,3.45,"ROA 0.0% vs med 0.0%; ROE -0.1% vs med 0.1%; Revenue TTM positive; Trend: bearish; 3M momentum: -8.23%; RSI14: 70.1; MACD hist: 0.040; mean=0.22, 30d imbalance=0.00 (pos=0, neg=0); implied=23.64%, rating balance=-0.14 (SB=0,B=1,H=4,S=1,SS=1); regime=Mixed, beta_1y=1.06 -> score=-0.02",0,0,0.054486509945882,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
TSLA,Keep,0,440.4,"PE_ttm 60.0 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 27.53%; RSI14: 89.8; MACD hist: 7.469; mean=0.17, 30d imbalance=0.00 (pos=0, neg=0); implied=-23.03%, rating balance=0.19 (SB=5,B=14,H=18,S=7,SS=3); regime=Mixed, beta_1y=2.29 -> score=-0.52",0,0,-0.0633444629359825,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
TWLO,Keep,0,102.34,"PE_ttm 23.8 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.0% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: -13.51%; RSI14: 52.0; MACD hist: 0.657; mean=0.24, 30d imbalance=0.00 (pos=0, neg=0); implied=24.88%, rating balance=0.64 (SB=8,B=12,H=6,S=0,SS=2); regime=Mixed, beta_1y=1.35 -> score=-0.14",0,0,0.05711484384507415,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
TX,Keep,0,34.48,"PE_ttm 25.1 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 13.31%; RSI14: 56.8; MACD hist: -0.024; mean=0.17, 30d imbalance=0.00 (pos=0, neg=0); implied=1.64%, rating balance=0.31 (SB=3,B=3,H=5,S=1,SS=1); regime=Mixed, beta_1y=0.68 -> score=0.13",0,0,0.004076962808895024,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
TXG,New,85,11.72,"ROA -0.1% vs med 0.0%; ROE -0.1% vs med 0.1%; Revenue TTM positive; Trend: bullish; 3M momentum: 19.74%; RSI14: 46.5; MACD hist: -0.073; mean=0.25, 30d imbalance=0.00 (pos=0, neg=0); implied=15.57%, rating balance=0.44 (SB=2,B=5,H=9,S=0,SS=0); regime=Mixed, beta_1y=1.89 -> score=-0.36",0,85,0.03683324803321053,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,996.2,0.013630271297401521
TXO,New,69,14.32,"PE_ttm 10.7 vs med 16.5; ROA -0.0% vs med 0.0%; ROE 0.0% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: -10.08%; RSI14: 45.0; MACD hist: 0.060; mean=0.19, 30d imbalance=0.00 (pos=0, neg=0); implied=56.80%, rating balance=1.00 (SB=0,B=3,H=0,S=0,SS=0); regime=Mixed, beta_1y=0.44 -> score=0.23",0,69,0.11901966097183392,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,988.08,0.013519171314531715
UPWK,Keep,0,19.15,"PE_ttm 16.5 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.5% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 45.01%; RSI14: 74.7; MACD hist: 0.314; mean=0.23, 30d imbalance=0.00 (pos=0, neg=0); implied=-3.26%, rating balance=0.55 (SB=2,B=4,H=5,S=0,SS=0); regime=Mixed, beta_1y=1.09 -> score=-0.03",0,0,-0.008249477101883396,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
UTL,Keep,0,46.97,"PE_ttm 15.5 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: -13.39%; RSI14: 46.9; MACD hist: 0.142; mean=0.32, 30d imbalance=0.00 (pos=0, neg=0); implied=29.39%, rating balance=1.00 (SB=0,B=2,H=0,S=0,SS=0); regime=Mixed, beta_1y=0.21 -> score=0.32",0,0,0.06652684725397262,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
UTZ,New,82,12.12,"PE_ttm 16.4 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.0% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: -0.78%; RSI14: 39.4; MACD hist: -0.052; mean=0.22, 30d imbalance=0.00 (pos=0, neg=0); implied=34.33%, rating balance=0.73 (SB=3,B=5,H=3,S=0,SS=0); regime=Mixed, beta_1y=0.21 -> score=0.31",0,82,0.07656914033859596,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,993.8399999999999,0.013597981154596995
VCEL,Keep,0,30.23,"PE_ttm 60.0 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.0% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bearish; 3M momentum: -26.60%; RSI14: 41.2; MACD hist: -0.034; mean=0.14, 30d imbalance=0.00 (pos=0, neg=0); implied=73.34%, rating balance=1.00 (SB=1,B=7,H=0,S=0,SS=0); regime=Mixed, beta_1y=1.20 -> score=-0.08",0,0,0.14742887098157942,0.1337324796782439,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
VERA,Keep,0,28.2,"ROA -0.3% vs med 0.0%; ROE -0.5% vs med 0.1%; Trend: neutral; 3M momentum: 15.63%; RSI14: 66.6; MACD hist: 0.212; mean=0.16, 30d imbalance=0.00 (pos=0, neg=0); implied=140.25%, rating balance=0.85 (SB=2,B=9,H=2,S=0,SS=0); regime=Mixed, beta_1y=1.22 -> score=-0.09",0,0,0.24499355705792358,0.1188520743183737,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
W,Keep,0,86.82,"PE_ttm 60.0 vs med 16.5; ROA -0.0% vs med 0.0%; ROE 0.0% vs med 0.1%; Revenue TTM positive; Trend: bullish; 3M momentum: 68.26%; RSI14: 62.6; MACD hist: -0.424; mean=0.22, 30d imbalance=0.00 (pos=0, neg=0); implied=-3.74%, rating balance=0.55 (SB=5,B=13,H=15,S=0,SS=0); regime=Mixed, beta_1y=2.37 -> score=-0.55",0,0,-0.009484534830962121,0.055585446084655425,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
WDAY,Keep,0,246.67,"PE_ttm 29.1 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 1.45%; RSI14: 64.6; MACD hist: 1.397; mean=0.22, 30d imbalance=0.00 (pos=0, neg=0); implied=16.23%, rating balance=0.70 (SB=8,B=21,H=10,S=0,SS=1); regime=Mixed, beta_1y=0.97 -> score=0.01",0,0,0.03832181290124015,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
WELL,Keep,0,174.9,"PE_ttm 60.0 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.0% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 8.54%; RSI14: 48.8; MACD hist: -0.435; mean=0.25, 30d imbalance=0.00 (pos=0, neg=0); implied=8.77%, rating balance=0.79 (SB=5,B=11,H=2,S=0,SS=1); regime=Mixed, beta_1y=0.32 -> score=0.27",0,0,0.021234909287479953,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
XPO,New,7,126.05,"PE_ttm 36.1 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.2% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: bullish; 3M momentum: 4.31%; RSI14: 56.8; MACD hist: -0.157; mean=0.22, 30d imbalance=0.00 (pos=0, neg=0); implied=6.11%, rating balance=0.79 (SB=3,B=18,H=1,S=1,SS=1); regime=Mixed, beta_1y=1.60 -> score=-0.24",0,7,0.014925887489932732,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,882.35,0.012072545552361204
ZBH,Keep,0,98.24,"PE_ttm 12.6 vs med 16.5; ROA 0.0% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 10.18%; RSI14: 38.9; MACD hist: -0.724; mean=0.25, 30d imbalance=0.00 (pos=0, neg=0); implied=8.82%, rating balance=0.32 (SB=5,B=6,H=15,S=1,SS=1); regime=Mixed, beta_1y=0.31 -> score=0.27",0,0,0.02134808599622473,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
ZM,Keep,0,84.51,"PE_ttm 14.4 vs med 16.5; ROA 0.1% vs med 0.0%; ROE 0.1% vs med 0.1%; EPS positive; Revenue TTM positive; Trend: neutral; 3M momentum: 9.26%; RSI14: 55.4; MACD hist: -0.225; mean=0.25, 30d imbalance=0.00 (pos=0, neg=0); implied=10.50%, rating balance=0.41 (SB=3,B=12,H=15,S=1,SS=1); regime=Mixed, beta_1y=0.86 -> score=0.06",0,0,0.025273671137827858,0.02,RunSept27-Manual-20250927-1339UTC,20250927-1354UTC,0.0,0.0
